2016-08-29 17:31:05, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-08-29 17:31:05, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[23]------ 签名key=val&...串 >accessType=0&backUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&bizType=000201&certId=70081860931&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&merId=898320548160545&orderId=hc20160829173037261787908&reqReserved= 透传信息&signMethod=01&txnAmt=1&txnSubType=01&txnTime=20160829173105&txnType=01&version=5.0.0 
2016-08-29 17:31:05, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[26]------ 摘要sha1x16 >83685a9032bd26194d9f265ffd6d22dfd86bbdb1 
2016-08-29 17:31:05, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[34]------ 签名串为 >gsM6U/SJW0O5phr+bpPePWo4s/sPDe3Q2AIkxA/uc9XN3We5UuDWkVaju6ig82kxAyqqukB61B73rHzBrlurO2n86B/PBPyLcYacX6cd7GwesZMQTuBHCaLGU22Lk3SEkTgx/huothm0SHKjrHAL5mcyGPLnLGm7KlMpoCepdungiP5Q9ohnNxHVamv4pwgaiBbpZ/E2Z3jA2VPgoca/JssC5xT5/zICEIL2+I7INx0CVxfOyKW7rzK4E/YOHV5SyoYoTFhoIoQ7FjRcFbaZghqdQCT3YvWvET0oz+Yn++l5qLODawpXEyzX7vZsJRb28M+AKSDeGetRCAvsBu0Mjw== 
2016-08-29 17:31:05, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[39]------ =====签名报文结束====== 
2016-08-29 17:31:06, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[77]------ 报文返回的证书ID>69597475696 
2016-08-29 17:31:06, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[80]------ 验证签名证书目录 :>D:/wwwroot/betawoniu/wwwroot/ThinkPHP/Library/Vendor/Union/ 
2016-08-29 17:31:06, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[90]------ 加载验签证书成功 
2016-08-29 17:31:06, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[58]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=69597475696&encoding=utf-8&merId=898320548160545&orderId=hc20160829173037261787908&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201608291731055382838&txnSubType=01&txnTime=20160829173105&txnType=01&version=5.0.0 
2016-08-29 17:31:06, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[62]------ 摘要shax16>fdf4289639852da9bc7906aebba5daf626bc1152 
2016-08-29 17:31:06, INFO, 116.226.254.89, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[64]------ 验签成功 
