2016-06-14 14:05:41, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\demo\utf8\Form_6_2_AppConsume.php ], Line[18]------ ============处理前台请求开始=============== 
2016-06-14 14:05:41, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-06-14 14:05:41, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[23]------ 签名key=val&...串 >accessType=0&backUrl=http://woniu.ccjjj.com/Union/demo/utf8/BackReceive.php&bizType=000201&certId=40220995861346480087409489142384722381&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://woniu.ccjjj.com/Union/demo/utf8/FrontReceive.php&merId=777290058130442&orderDesc=订单描述&orderId=20160614140541&reqReserved= 透传信息&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20160614140541&txnType=01&version=5.0.0 
2016-06-14 14:05:41, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[26]------ 摘要sha1x16 >29f434bf35e3ce7b263a27c5dc0ec36bd92e3015 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[34]------ 签名串为 >LFk3ycyxlp9zf5uAqwg6BWoXyKMydXff1A9JKZ7sY/8lBipYIkHsqIDg3rD6XarooeG24oUZAOCVw79OSqbmxsJsj8cSmRuj2WlI2Cnan2spadvkObKJJzbrJ2co7yrm7CtlF7vpOg2eR2BGWWzmA8ZnO6UCCYJfj9sOuBrENl0= 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[39]------ =====签名报文结束====== 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\demo\utf8\Form_6_2_AppConsume.php ], Line[46]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\demo\utf8\Form_6_2_AppConsume.php ], Line[54]------ 后台返回结果为>accessType=0&bizType=000201&certId=68759585097&encoding=utf-8&merId=777290058130442&orderId=20160614140541&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201606141405411427688&txnSubType=01&txnTime=20160614140541&txnType=01&version=5.0.0&signature=O6gEo4GlCOaNXiK/5cVhWYINpL5RK7FViiaO9qsuH5jJLMSw2r6uBH1+IWXHhR+60i3SbY3/QKhstjIlQwpKUTK6eBU96Lu4DQM0sitp/df2To9Kb/gymYBBXxNb85PBn0bWaMp+w6uNf0FakIZL3DCmNqg9Z3rQyu/ivNk4OrPqokEbUs38M+lFEIj8L4PidO8EoPdQglRM+aJvUgm/VvvLmjSt3WQgUug4q0MsHyxxc0YO66BGDcRThodcx4T79oqeRC1TPOxUFJy9YGKoFus6jW/PBCQYqP2qmYf3pHVlLNKE91IUEF/iEdkod/SIrzM0BImkBwXBopId+BHReA== 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[77]------ 报文返回的证书ID>68759585097 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[80]------ 验证签名证书目录 :>D:/wwwroot/woniu/wwwroot/Union/ 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[90]------ 加载验签证书成功 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[58]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&encoding=utf-8&merId=777290058130442&orderId=20160614140541&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201606141405411427688&txnSubType=01&txnTime=20160614140541&txnType=01&version=5.0.0 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[62]------ 摘要shax16>6e00737c1f5cb10f1b0ef4c1824a02b95f9f311a 
2016-06-14 14:05:42, INFO, 180.173.66.151, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[64]------ 验签成功 
