2016-08-23 15:25:26, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-08-23 15:25:26, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[23]------ 签名key=val&...串 >accessType=0&backUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&bizType=000201&certId=70081860931&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://beta.woniu.ccjjj.com/index.php/Api/Pay/unionnotify.html&merId=898320548160545&orderId=ac20160807230756434231616&reqReserved= 透传信息&signMethod=01&txnAmt=1&txnSubType=01&txnTime=20160823152526&txnType=01&version=5.0.0 
2016-08-23 15:25:26, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[26]------ 摘要sha1x16 >d7556bd90c38fce97fe88ffaacff50a1d689aec6 
2016-08-23 15:25:26, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[34]------ 签名串为 >Bvg7jHQKKzWfvYsI95HSt5GMsoLozzzCMShU6jXhdb3glC8zaY08jdMdv7MjMn+sao7yW9QQXQvpVUw3TSopaNLKLVVjD7hGUW7IgN0MvQHhM84aZCFII/fdK543RqGuSQE0DzPs1iWxB0qrh1KSuC+exDtA/sAE5tz4xRI9u+VUfThNghK7C6qnh+NYMkJMmU7tAUUi8lFpV7fXQcL+bcoELWyVpyEUK8/+Y/WPbpKo6tW2oyDQldAcvhtgoadLm2d0F6iH9K1kZATs6Qi07xFrEagyCAF4+zN97tKLW3fXDJdoJofSLfmauwPRr5+MXqbEGettj0RhfN1rQ2LOPA== 
2016-08-23 15:25:26, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[39]------ =====签名报文结束====== 
2016-08-23 15:25:28, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[77]------ 报文返回的证书ID>69597475696 
2016-08-23 15:25:28, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[80]------ 验证签名证书目录 :>D:/wwwroot/betawoniu/wwwroot/ThinkPHP/Library/Vendor/Union/ 
2016-08-23 15:25:28, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[90]------ 加载验签证书成功 
2016-08-23 15:25:28, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[58]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=69597475696&encoding=utf-8&merId=898320548160545&orderId=ac20160807230756434231616&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201608231525260266318&txnSubType=01&txnTime=20160823152526&txnType=01&version=5.0.0 
2016-08-23 15:25:28, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[62]------ 摘要shax16>12bb1a29ac40e7b3dbfd6fc70be18d10b88dea1c 
2016-08-23 15:25:28, INFO, 140.206.99.35, File[ D:\wwwroot\betawoniu\wwwroot\ThinkPHP\Library\Vendor\Union\utf8\func\secureUtil.php ], Line[64]------ 验签成功 
