2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\demo\utf8\Form_6_2_AppConsume.php ], Line[18]------ ============处理前台请求开始=============== 
2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[17]------ =====签名报文开始====== 
2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[23]------ 签名key=val&...串 >accessType=0&backUrl=http://woniu.ccjjj.com/Union/demo/utf8/BackReceive.php&bizType=000201&certId=40220995861346480087409489142384722381&channelType=08&currencyCode=156&encoding=utf-8&frontUrl=http://woniu.ccjjj.com/Union/demo/utf8/FrontReceive.php&merId=777290058130442&orderDesc=订单描述&orderId=20160711103746&reqReserved= 透传信息&signMethod=01&txnAmt=100&txnSubType=01&txnTime=20160711103746&txnType=01&version=5.0.0 
2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[26]------ 摘要sha1x16 >dd0b17a1573c4d8e9afeaee53af26cdf580a3fc4 
2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[34]------ 签名串为 >Hmu5qpkOHFeyYNaChpPLkGRhI+8YqheJtVtOlQtQi588b698GKm1Jj9i9O+xY01SKAyGIh/lHbxT+W+zmVc9VVdnYS7E+KMBiuhfbvqu2yqaPOkg4dbgHzvkhUj+T1usl9DMCO3UaeF6zjxI5x5+B0yzJ04zQ4L9R31/LpTGaYI= 
2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[39]------ =====签名报文结束====== 
2016-07-11 10:37:46, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\demo\utf8\Form_6_2_AppConsume.php ], Line[46]------ 后台请求地址为>https://101.231.204.80:5000/gateway/api/appTransReq.do 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\demo\utf8\Form_6_2_AppConsume.php ], Line[54]------ 后台返回结果为>accessType=0&bizType=000201&encoding=utf-8&merId=777290058130442&orderId=20160711103746&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201607111037464037128&txnSubType=01&txnTime=20160711103746&txnType=01&version=5.0.0&certId=68759585097&signature=ulu5wopYFr9jukHhBLUEzOrYWD0fITx2kP1DKFqgVs+BoSmRAlpKKfE9gc57a8G0PX3v7uUmJ7x0DIvSkk8TMKJh0PDK0Li8k2LhJEzEi2ssxyYmBRuK0UqZw7ZXcT0MDAqX+NlZrRZdc8wsINv/pMOScy6a3TCgxqgGrEk6D5lU8XDvfvkrsZ+xMo/P/ceS1Y0b3shtSTbb18uvtpGSq8+MFTWg4arQktY7Eq5VhBp7HXcT/+gJZIyPp1cZ9YeWrG9PvxzZYT+2Km3y4HvHdDK8CZZZMtyzIfrg/e+wzxVL89f8sNQrsamS+coFej7LB2YYLlwneh6Uhg2MNrpDcg== 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[77]------ 报文返回的证书ID>68759585097 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[80]------ 验证签名证书目录 :>D:/wwwroot/woniu/wwwroot/Union/ 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[90]------ 加载验签证书成功 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[58]------ 报文去[signature] key=val&串>accessType=0&bizType=000201&certId=68759585097&encoding=utf-8&merId=777290058130442&orderId=20160711103746&reqReserved= 透传信息&respCode=00&respMsg=成功[0000000]&signMethod=01&tn=201607111037464037128&txnSubType=01&txnTime=20160711103746&txnType=01&version=5.0.0 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[62]------ 摘要shax16>fa0c43818e254490ef6bc595acf61fa3f6c847d8 
2016-07-11 10:37:50, INFO, 116.226.99.208, File[ D:\wwwroot\woniu\wwwroot\Union\utf8\func\secureUtil.php ], Line[64]------ 验签成功 
